  49  78  11  87   6  17  61  94  74  56
  19  97  33  25  58  54  86  16  78  27
  32  80  60   6  97  47  72  94  76  93
  46  38   3  88  87  54  41  85  71  32
  29  54  91  98  96  27  48  22  84  60
  23  26  97  18  37  57  67  83   5  62
  23  73  15  37   3 100  73  96  99   3
  17  91  38   0  83  92  83  99  59  32
  59  96  39  35  37  53   6  56  46  71
  72  28  16  19  29  87  76  51  19  25
   1  89  37  22  34  11  57  64  39  49
   8   1  80  79  29  94  76  81  97  72
  85 100  76  93  24  66  79  88  90   8
  55  40  59  53   7  44   0  65  21  65
  49  76  64  15  71   7  30  41  69  11
  13  30  30  16  46  65  10  22  76  30
  18  15  66  70  90  50  35   3  39  95
  76  61  78  19  88  90  17  82  23  39
  51  12  52  13   3 100  13  19  64  64
  18  90  60  14  21  13  55  51  34  73
  65  72  61  31  92  99  26  81  27  86
  57  59  21  74  66  52  42  14  19  77
  77  83  33  67  78  79  21  90  68  24
  22  93  36  97  25  58   2  51  63  85
  15  31  64  82  57  33  90  84  33   9
  16  96  61   7  38  17  33  75  22  35
  19  46  18  19  27  97  29  88  64  48
   4  16  79  72  96  36  80  29   5  21
  64  87  88   5   4  90  59   6  22  90
  64  75  62  53   3  79  22  23  41  14
  97  83  47  62  33  79   8  45  97  56
  59  91  27  16  83  26  30  61  34  91
  24  28  61  38  29  90  14   8  36  46
  50  80  84  51  73  49  87  83  70   0
   3  59   5  80  27  42  68  87  17  11
  75   0  68  19  16  60  10  52  93  39
  77 100  55  76  39  53  22  22   6  26
   3  10  83  52  10  13  15  60  65  53
  73  71  73  25  22   8  37  82  70  12
  64  72   8  20  37  82  16  19  95  48
   7   7  44  33   6  97  89  77  22  18
  62  11  55  89  45  77  36  88  97   0
  43  21  16  36  40  93  44  63   4  44
  72  55  14  42  83  30  46  32  17  49
  68  42  76  69  15  54  95  13  20  47
   5  33   7  95  19  30  67  42  54  40
  99  89  63  97  93  86  57  26  89  80
  27  19  10  56  49  90  73  47  18  68
  17  15  12   4  90  12  97  30  19  37
  24   3  11  99  58  61   5  57  54  16
  28  44  26  29  79  51  27   9  47  97
  79  90  85  95  68  75  10  87  13  81
  96  27  84  53  38  75   9  50  31  71
  42  24  68  78  92  48  84  52  84  60
  15  39  80  62  79  86  15   3  72  97
  61  80  71  66  81  35   3  21  83  13
  54  76  17  22   5  13   2  23  40  91
  85  84  29  82  21  15  77   1  36  48
  94  88  42  53  24  42  81  43  48  15
  39  72  74  41  77  34  20  73  19  39
  37   5  48  44  53  84  34  45  34  85
  71  19  11   2   8  73  94  47  22  75
  96  58  57  83  31  62  75  51  80  62
   5  67  21  65  34   3  12  75  67  77
  19  99  71  60  10  28  24  36  38   5
  13  54  44  29  15  31  36  64  39  38
   8  69  81  57  74  20  12  91  85  67
  91  62  61  58  31  66  33  47  46  46
  71  89  76  58  67   2  18  59   5   0
  40   5  61  97   9  54  26  99  47  35
  69  42  59  22  30  94  59  21  30  67
  68  84  10  89   7  51  26  93  97  13
  63  35  49  36  18  60  17   0   1  26
  98  20  17  86  99  82  71  68  74  71
  31  11  83  25  44  22  48  52  52  53
  17  38   2  37  19   3  34  73  40  87
   8  89  28  92  86  75   6  74  73  27
   2  63  51  79  59  48  87  13  21   0
  67  21  20  98  89  39  51   1  19  62
  63  30  26  41  39  84  28   3  94  14
  62  95  13  80  87  50  69   6  84  40
 100   0  26  85  36 100  83  75  31  59
  38  55  56  99   6  23   0  23  27  20
  92  25  96  24  30  20  19  98  30  20
  19  25   4  83   2  35  69  50  54  43
  99  43  73  15  61  97  14   4  90  79
  65  16  23  25  55  20  99  34  52  13
  92  35  91  62  95  64  32  54  99  75
  20  49   1  34  36  35  44  87  16  60
   8  75  54  27  36  44  39  76  71  69
  29  46  54  83  20  52  86  52   7  42
  18  64  18  82  40  28   4  30  44  65
  75   5  96  48  99  50  90  40  75  13
  48  72  96  93  62   0   3   3 100   7
  39  85  38   0  96  50   4  44  38  55
   8  80  35  34  82  80  49  10  63  74
  50  75  31  33  95  69  32  76  29  24
  99  13  47  19  51  65  24  88  51  19
  76  65  31  23  79   1  53  89 100  28
   8  81  18  12  39   9  92  75  47  91
  46  17  63   8  77  28  25  62  91  58
  99  69  19  73  11  29  89   2  27  64
  18  11  45  47  32  97  25  12  19  73
  34  11  87  56  25  84  96  69  57  88
  87  31  43  75   3  34  80  45  94  33
  42  72  16  66  48  73  43  26  92  31
  53  91  37  13  99  65  41  41  51  73
  38  19  81  56  79  25  46  85  66  88
  11  49  13  36  20  47  61  89  52  88
  65  99  87  64  77  54  73  76  75  14
  96  99  75  16  98  82  44  77  93  32
   2  18  49  58  24  55  84  74  19  96
  57  84  23   6  22  78   3  68   6   7
  77  92  74  56  21  59  14  85  66  40
  50  90  34   0 100  98  39  17  93  19
  84  70  84  12  47 100  18   1 100  67
  45  71  49  22  42  49  73  28  84  55
  96  24  15  17  73  67  83  67  21  57
  63  90  45  18  90  23  70  91  13  12
  10  75  30  81  88  86  53  62  77  84
  44  61  79  57  92   9  72  88  65  30
  17  11  58  57  29  77  99  54  50  83
  12  76  85  20  68  57  51  19 100  69
   1  69  96  61  91  41  39  10  84  26
  45  26  56  33  38   8  70  94  74  40
  62  35  53  77   9  47  62  89  90  12
  28  76  45  11  33  92   7   4   9  86
  55  41  20  70  56  99  80  50  36  41
  31  40  78  64  55  83  31  78  18  89
  83  54  53  74  90  18  22  44  51  44
  37  13  42  68  55  34   0  24  39  47
  62  73  70   0  28  25  34  23  26  16
  25  37   5  61  25  17  62  48  41  73
   5  44  23  33  69  66   5  51  39  55
  81  70  57   2  27  45  47  78  15   7
  28   0  79  24   8  46  41  57  45  30
  20  43  29  89  64  60  97  32   7  71
  29   8  13  55  24  72  56  93  69  80
  64  97  49   8  34  63  10  42  80  34
  51  35  59  37  85  20  73  38  45  99
  10  47  34   6  88  85  55  22  24  26
  78  83  87  25  10  67   8  45  84  83
  42  26   3  36  52 100  15  20  63  51
  70  11  99  91  44  69  63  19  83  49
  75  19  92  31  94  76  26  41  48  76
  13  77   2   1  43  43  88  54  98  58
  72  53  39  99  52  22   1  65  16   7
  76  29  79   4  50  80  81  77  33  87
   5  30  61  16  11  49  89  28  65  32
  25  30  65  31   0  65   2  25  44  99
   5  47  29  62  68   1  88  78  89  53
  24  93  65  24  84  26  74  38  94  15
  97  70  46  91  97  49  53  56  75  76
  71  17  74  72  45  95  45  74  85  45
  46  51   8  49   1  42  46  57  32  44
  55  59  43  29  50  35  24  37  29  18
  78  80  19  95  41  63   3  49  69  54
  90   0  11  83  39  33  71  62  80  43
  86  87  85  83  97  88  44  13  26 100
  58  40  39  82  39  19  74  81  89  21
  11  93  10   9  66  91  42  72  39  32
  97  81  97  65  76   4  75   8  95   7
  55  65  33  57  53  40  98  69  93  63
  86  26  14  29  11  76  15  45  73   7
  63  64  16  65 100  27  63   0  48  32
   1  95  99   5  39  19  81  90  90  65
  56  98  80  45  81  67  62  45  38  45
  50  48  19  95   6  12  51 100  71  62
  54  30  37  85  86  46  22  96  32  38
  16  50  66  68  64  69  50  68  56  54
  89  13  31  59  55  32  44  13  37  53
  37   3  65  80  35  94  58  81  58  51
   2  27  15  72  36  53  40  41   7   3
  96  27  30  64   0  32  29  80  26  32
  12  92  72  99  87  97  81   0  36  96
  11  46  26  26  90  18  39  92  31  51
  97  94  21  25   8  68  28  54  69  93
  86  81  71  50  53  26  45  78  49  27
  35  21  11  75  12  40  69  46  34  49
  35  55  28  14  23   7  74  20  37   6
  24  34  57  99  65  37  80  75  51  29
  51   4  70  36  16  44  25  92  35  74
  70  48  61 100  54  31  51  97  63  95
  71   1  47  84  20  15  15  93  89  51
  55  52  57  30  14  63  50   6  48  51
  44  29  95  70   3  53  34  12  74  52
  11  22  82  75  61  80  83  72   0  37
  59  34  56  43  42  62  50  57  23  80
  91  73  48   0  20   0  21   8  61  18
  49  48  57  84  92  89  48  52   0  81
  69  56  82  46  34  27  65  34  92   7
  83  21  20   8  51  98  47  34  32  88
  55  22 100  21  64  64  81  39  54  64
  83  19  31  50  60  63  82   6  96   0
  84  53  95  18  93  81  55   7  39  70
  95  82  55  57  47  70   7  54  31  97
  23  11  56  37  32  34 100  38  58  43
  85   5  46  50  69  55  53  94  47  41
  14  35  49  41  98  46  61  51  69  87
  37  10  25  19   8  47  77  49  79   7
  17  92  37  92  19  86  53  23  55  32
  84  60  32  50  26  62  93  37  44  90
  39   5  70  51  43  12  47  39  50  84
  92  16  65  71  51  10  92  83  30  11
  44  53  53  54  38  64  31  54  64  62
  95  54  69  60  43   2  90  88  84  54
  27  67  61  90  55  51  75  99  86  90
  87  45  49  72  95  61  36   2  12  72
  79  16  66  77  54  91  78  83  45  21
  29  30  46  87  90  88  62  50  69  24
   2  94  64  99   0  17  34  80  18  23
  75  78  88  15  88   8  40  60  83  69
  33   3   6  60  30  43  16  99  62  78
  61  66  28  74   7  47  39  30  37   5
  29  44  56  29  96  14   4  47  37  92
  84  12  81  34  25   5  65  23   0  90
  21 100  23  15  93  24  50  82  63  60
  40  82  65  59  43  91  16  79  69  51
   0  83  70  10  55 100  40   7  84   2
  86  59   8   7  85  40  47  88  66  55
   6  32  84  91  27  47  58  83  54  97
  46  41  32  61  37  65  42  81  22  63
  90  15  38  54  63   7  76  10  77   2
  29  27   8  20  16  92  87  72  33  85
  69  71  76  49  34  27  33  58  62  64
  22  96  31  53  42   4  56  57  73  31
  33  98  62  54  54   1  72  19  69  58
  40  33  64  78  97  31  57  73  42  17
  54  75  88  90  95  67  65  40  46  25
  63  70  45  80  62  29  63  72  67  28
  56   0   2  35  38  94  35  47   4  81
   1  96  78  30  90   3  12  20  89  19
  56  24  30  33  68  33  12  92  87  16
  13  92  92  96  40  27  36  65  53  41
  68  82   5  66   8  34  38  62  22  86
  65  31  30  59  33  20  49  26   9  64
  31  11  40  30  77  51  62  23  10  55
  41  63  97  75  55  97  19  40  41  14
  59  91  24  10  22  79  86  32   9  35
  15   0  46  34  28  44  96  24  24  12
  36  47  71  54  16  79  22  56  70  34
  71  47  24  85  59  66  99  25  47  65
  17  76  91  82  96  59  83  57  80  20
   1  50   3  88  14  17  11  23  25   8
  37  62  12  48  79  30  23  67  73  60
  89  62  66  37  24  58  24  86  49  97
  38  55   6  62  46  33   7  95  31   4
  17  93  82  93  40  12  98   0  68   5
  44  11  29  23  92  19  94 100  33  67
  69  93  50  44  85  29  65  24  70   9
  92  73  62  94 100  16  86  46  13  24
  34  56  34  55  73  49  64  33  42  50
  88  61  16  92  12   0  46  47   8  77
  77  63  88  31   3  37  49  68  20  58
  55  55  24  17  70  11  46  57  76  26
  71  60   2  57  54   5  62  16  22   4
  54  89   5  51  44   2  91  82  25  71
  97  83  70  41  90  80  56   1  83  52
  15  12  58  67  95  63   9  93   5  45
  60  79  49  50   6  56  48  31  42  39
  10  48  98   8  53  50  32  18   7  20
  57  97  92  20  20  81   8  22  15  53
  58  98  23  13  53  48  83 100  80  42
  66  64  52  76 100  21  20  18  41  60
  70  98  25  77  37  56  11  47  58  89
  60  17  40   6  47  66  98  49  65  22
  77  78  75  93  60   5  85  64  21  35
  93  67  54  82  99  59  84  14  65  39
  64  71  82 100  54  53  80  28  40  82
  79  46  93  94  96  17   0  85  32  82
   5  84  45  88   0   7   4   8   2  92
  89  41  49  45  84  75   0  71  26  72
  95  45  46 100  91   7  57  53  34  40
  76  88   3  95  65  93  88  10  57  76
  86  40  30  27  26  77  89  36   3   7
  85  92  20   0   5  88  24  76  62  24
  85 100  42  29  86   2  16  21  36  21
  88  32  93  77  43   6  39  12  38  41
  76   5  18  10  57  50  79  87   4  99
   4  75  45  83  71  72  86  71  72  22
  44  99  77  82  44  91  62  50  58  93
  10  48  69  75   9  32  60  71  44  37
  14  98  16  48  83  99  86  75  91  11
   4  25   7  32  64  94  89   1  19  52
  52  62  39   5  58  21   2  77  52  18
  91  43  18  40  73  61  20  28  30  44
  11  28  33  89  30  66   2  87  86  76
  24 100   0  75  13  69   9  28  78  66
  48  32  19  45  83  22  62  35   3  52
  40   7  53  87  56  27   1   4  44   6
  25  89  54  54  95  50  95  44  36  96
  99  39  27  72  24   5  40  28  28  97
  24  89  14  15  14  65  59  48  90  29
  81  53  25  98  21  12  66  44   9  90
  16  44  97  51  52  90  70  45  67   0
  50  11  45  24  88  12  20   9  21  58
   1  79  98  88  38  95  76  14  86   0
  81  44  46  47  68  94  90  28  50   6
  58  95   7  38  20  98  59  70  54  23
  75  42  70   2  71  55  29  97   2  98
  52  22  58  60  86  30   3  49  37  14
  42  63   2  28   2   5  95  85  34  71
  68  64   6  11  83  73  28  38  41  98
  30  50  40  34  80   4  24  54  37  41
  45  28  88 100  35  46  27  81  76  90
   9   7  21   8  18  80  95  69  63  13
  91   2  96  85  85  27  49   5  45  68
  66  25  63   3  46  18   1  14  42  71
  19  94  91  28  65  51  16  89  91  11
   2   6  71   2  61  35  18  46  60  80
  18  80  51  51  97  14  95   7   3  42
  77   4  94  70  74  30  95  86  47  49
  87  77  67  61  34  51  53  90  57  68
   8  67  64  37  10  91  95  14   6  79
  74  18  14  72   3  31  83  83  56  82
  30  75  77  22  65  71  84  34  81   9
  43  77  21  93  62  85  56  73   7  26
  62  49  95  64  22  23  50  95  87  21
  78  91  44  37  70   7  42  38  59  80
  59  23  11  95  54   8  42  79  53   5
  84  60  91  77  67  76  60  36  23   6
  87  13 100  72  81  48  83   8  55  13
   2   1 100  78  81  13  11  88  95  93
  25  26  94  99  22  44  37  56  38   3
  84  24  29  89  95   2  63  38  60  38
  97  75  63  31  69  58  62  47  25   8
  72  73  81  10  59  69  69  75  10   4
  94   0   8  78  19  89  34  31  21  94
  10  86  93  88  13  56  46  68  69  51
  42  95  95  52   2   1  31  10  12  60
  26  13  89  45   2  63  93  49  27  46
  10  39  16  34  29  63  52  50  86  62
  18  89  99  97  10  14  94  96  67  50
  91  26  52  18  79  65  31  85  91  48
  10  24  63  12  67  82  46   8  51  35
   3  74  29  57  13  19  98   0  45  51
  34  36  79  26  16  71  77  32  72   1
   1   6  60   7  64  57  15  59  42  25
  55  30  71  45  74  42   2  69  10  14
  80  15  95  93  68  25  14   3  40  52
  73  17  15  48   3  66  62  85  72  79
  57  16  52  65  32  29  44  65  66  85
  47  47  47  67  34  11  86  57  23  96
  50  17  16  31  61  56  99  86  26  64
  76  31  28  20  17  21  89  24  73 100
  10  29  98  31  44  72  49  27  64  41
  29  51  60  13  43   1   5  10  85  72
  31  13  44  14  84   9  46  67  12  39
  51  68  81   8   0  82  88  32  95  66
  38  64  59  60  83   3  52  72  24  70
  77  19  84   7  76   1  48  94  65  50
  54  61  92  89  66  54  35  50  50  13
  20  68  91 100  63  25  19  63  46  92
  58  40  10  38  73  15  76  83   2  22
   9  42  73  53  17   7  94  98  30  22
  84 100  86  77  59  93  84  35  10  80
  75  73  34  85  98  26  77  60  86  19
  56  79  38  98  91  31  34  70  26  39
  66  94  61  21  24  57  32  18  83  11
  46 100  83  86  85  62  17  74  63  56
  94  98  37  43  13  95   5  12  42  93
  71  72  71  70  78  79  91   1  70  30
  83  92  21  48  59  79  99   9  69  19
   9  89  76  51  71  32  52  92  31   2
  58  63  71  57  60  99  74  41  80  39
  57  68  57  56   7  59  25  20  88  56
  68 100  98  93  24  99  76  81  12  17
  61  60  87  43 100  96  35   0  59  87
  87  24  14  11  32  84  81  65   3   3
  74  23  45  33  78  97  86   2  46   2
  16  89  48   9  73  19  21  95  35  47
  25  68   5  69 100  21  76  24  48  23
  12  72  23  81  27  56  30   3  47  46
  78  80  20  68  65  11  44   7  81  12
  64  83  15   5  34  42  82  87  55  25
  34  34  95  32   6  45  51  58  18  38
  49  53  57  63  13  31  64   1  17  66
  33  33  15  92   3  95  52  47  10  67
  79  31  11   5  43  23  38  65  25  10
  21  36  40  68  37  61  17  46  27  62
  26  71  69  51  25  72  92  65  80  81
  57  80  74  23  47  71  78  30   1   1
  51  65  44  62  39  94  59  22  93  57
  78  83   5  17  25  25  17  30  32  97
  42  48  49  62  13  85  39  49  47  94
  92  50  46  22  41  16  89  28  39  66
  82  18  97  56   9  18  53  89  88  18
  30  23  17  39   4  59  10  65  92  61
  48  90  11  67   2  70  40  70  20  51
   0  56  15   9  49  30  55  94  53  70
  53  87  76  99  14  11  20  51 100  18
  44  25  74  34  15  53  29  33  96  50
  78  51  84  56  22  99  49  57   8  98
  71  18  57  63  90  17  40  38  23  10
  19  27  59  49  30  58  38  50  27  25
  98  21  45  45  85  15  66  39   1  60
  72  88  80  43  61  69  31  44  23  11
  65  76  27  40  43  29  36   8  62  73
  54  29   2  52  50  78  82  93  56   6
  36  86  39  38  85  55  61  77  53  29
  99  26   4  71   4  76  38   9   1  35
  67  41  15  10   2  57  99  55  52  99
  48  85  90   2  97   4  87  34  76 100
  73  87   1  36  17  80  69  39  91  66
  92  74  57  19  14  86  69  28  95  19
  91  48  88  39  29  51  98  81  31  37
  33  61  77  13  80  53   7  76  69   6
  97  67   8  30  32  53  46  17  72  73
  54  75   4  17  21  58  86  19  80  77
  74  83   8  33  72  64  92  76  68  88
  48  83  53  57  81  50  98 100  31  15
   5  29   5  44  45  95   3  86  70  52
  10  45  40  57  17  10  37  66  58  17
  32  77  31  50  23  16  26  48  25  39
  60  76 100  15  18  86  65   4  63  73
  15  51  67  22  45  16  59  14  23   0
  43  63  67  74   9  12  53   3  81  42
  15  25   4  72  25  16  83  13  68  38
  17  23  57  98  34   2  51  57  17  58
  74  51  78  37  51  84  21  19  47  58
  51  54  69  37  97  10  87  72  93  54
  83  51  10  80  97  58  54   8  77  78
  38  15  15  11  41  73  33  88  73  46
  84  90   6  51  13   5  90  11  73   3
  37  47  38  11  35   3  60  87  38  63
  36  95  37  81  73  99  30  33  75  57
  80  32  39  34  47  79   3  41   0  50
  99  50  70  29  11  44   8  85  75  25
   2   1  73  91  99  62  85  26  75  95
   5  81  57  65   6   7  26  31  77  30
  34  98  67  68   2  81  99  48  41  64
  21  32  98  88  34   2  23 100  28  89
  38  59   3  52   9  41  55  50  49  72
  80  49  34  84  56  21  84  55   9  76
  46  68  33  59   2  51  68   1  94  16
  28   4  79  60 100  21  99  56  65  27
  36  55   0  17  10  67  13  70  93  99
  72  39  50   0  36  53  95  43  28  71
   1  19  77  10  73  29  20  31  28  39
  10  69  21  69   4  31  28  70  34  53
  98   1  56  14   4  45  30  22  77  15
  17  55   4  59  38   0  28  86  54  81
  66  55  82  79  64  26  57  37  26   6
  73  29  57  34  62  70  28  28  37  24
  77  14  51  79  63   1   8  44  31   7
  17  42   9  22  44  11  40  28  51  69
  45  13  42  12  91   0  64   0   5  94
  11  56  58  79  85  10  76  83  22  90
  17   6  42  39  95  18  53  43  28  33
   3  42  80  13  27  72   4  57  95  16
  17  81  16  79  31  98  18  98  69  59
  70  81  32  15  81  12  77  67  18  11
  28  14  46  52  80  64 100  38   8  78
  97  30  94  45  34  78   8  40  70   2
  23  98  77  98  84  96  38   4  30  70
  89  63  30  41   7  48  63  57  31  76
  90  91  77  38  61  22  91  24  35  70
  87  36   8  29  36  42  52  19  61  82
  34  17  30  19  15  30  17  46  68  88
  73  33  29  54  82  23  76  57  78  11
  64  69  98   6  56  25  49  25  56  25
  24  12   3  57  81  66  95  39  59  58
  47  83  72  33  93  58  77  11  36  51
  84  99  84  69  98  42  81  30  30   7
  94  30  40  56  83  42  27  61  12  81
  96  97  76  37  39   1  46  85  21  70
   1  35  10   2  41  51  60  23  31  70
  44  97  70  26  22  68  78  20  87  20
  79  66  96   8  53  22  54   0  88  66
  30  35  39  14   9  20  84  72   1  24
  41  56   5  98  55  56  31  15  58  94
  85  75  61  15  83  94  93  15  97  65
  11  93  11  56  71  35  76  58  28  77
  39   7  42  81  31  14   8  43  59  58
  75  86  48 100  66  16  54   9  94  95
  61  73  99  76  87  10  80  14  58  70
   4  67  24  73   7  25  95  48  72  85
  24  13  58  84  14  43  92  70  33  18
  38  96  11  28  46  22  66  41  67  89
  98  87  72  34  92  95  94  89  26  51
  83  69  57  20  40  78  58  24  60  21
  27  23  33  89  52  87  85  62  14   1
  45  88  13  54  38  86 100  44  48   0
  40   1  59  16  47  93  22  97   5  46
  21  74  62  83  39  20  31  72  50  88
  46  65  80  65  60  38  91  40   1  45
  38   0  33   3  58  73  80  70  53  86
  93  18  58  55  23  96  89  66  24  60
  64  61  61  12  47  84  54  80  22  11
  61 100  93  69  82  49  10  36  92  99
  46   1  66  75  76  65  95   4  23  73
   1  89  93  70  24  74  42  99  29  25
  25  64  36  36  48  98  60  31  91  20
   4  41   3  59  33  80   2  75  80  65
  49  32  62  71  95  63  47  79  73  30
  56  81  27  10  45  34  87  70 100   0
  53  69  73  88   2  11   2  45  16  86
  85  60  24  37  58  19  54  72  89  37
  39  32  69   0  56  79  47  84   8  46
  77  47   2  51  59  81  94  11  34  37
   5  90  50  54  60  70  13  30  57  26
   7   4  79  99   3  85  48  86  43  61
  68  28  43  35  93  82  13  50  77  28
   9   5  34  77   3  18  60  40  41  74
  11  32  70  91   3   1   7  69  16  48
  21  32  28  86  49  21   7  32  12  92
  72  20  68  28  30  81  66  72   5  66
  70  53  86  97  31   6  56  22   3  98
  81  21  71  33  39  76  98  66  78  88
  55  24  98   6  78  89  49  33  89  58
   0  31  70  15  21  39   2  57  39  72
  46  80  40  21  75  99  78  86  31  74
  46  26  92  24  78  35   9  49  57  74
  92  15  67   5  13  80  15  84  25  84
  44  94  28  36  66  79  70  64  15  26
  30  57   5  45  85  91  53  73  22  69
  44  71  28  57  87  52  44  58  33  13
   6 100  17  37  25  26  27  64  19  13
  50   0  22   7   7   3  68   1  26  30
  49  83  50  84  69  71  17  96  61  31
  90  36  46  38  77  43  48   5  34  58
   7  97  45  92  45 100  31  27  69  24
  18  10  98  46  67  94  77  57  98  22
  52  72  11  43   5  30  87  73   0  51
  70  97  83  69  81 100  57  72  94  34
  39  16  95  41  54  44  28  90  71  57
  16  14  83  57  82  79  60 100  64   5
  54  16   2  84  82  68  59  27  41   3
  95  64  92  89  45  12  55  26  51  77
  23   3   3  24  48  43  87  99  26  64
   7  45  55  69 100  39  56  81  53  44
  38  64   6  17   4  79  16   6  74  88
  23   5  69  62  59  19  58  82  38  29
  91  16  96  12  50  70  98  68  43  99
  80  58  85  60  82  33  83  81  55  22
  84  77  73  84  11   9  39 100  69  76
  41  16  24  90  65   2  71  91   8  84
  70  42  60  59   6  69  25  73   0  63
  32  70  27  41  96  15  90  94  79  27
  63  82  16  82   4  83  94  63  41  24
  79  13  17  52   2  66  71  80  82  90
  54   6  55  89  92  18   8  75  79  94
  34  31   4  40  46  75  69  70   1  17
  51  85  56  62  47  61  31  62  34  85
  54  13  84  11  90  36  13  63  13  81
  40  55  17  96  76  28  71   9  84  76
  97  66  87   6  94  18  51  19  40  97
  99  15  24   1   6  32  71  99  48  22
  84  37  62  94  90   4  72  63  24  52
  89  76  33  78   9   5  59  44  56  33
  18  73  67  68   2   1  80  56  66  17
  98  18  57  81  28  98  39  35  64  41
  62  82  34  57  45  94  57  89  89  39
  48  18   8  56  27  78  13  81  62  96
  13  24  53  54  23  97  71  41  71   7
  48  52  59  95  81  61  83  77  40  58
  24   1  88  65  92  96  59  51  94  24
  79  92   8   7  67  88  68  66  93  25
   9  83  23   8  27   6  94   8  28  96
  20  13   5  11  20  12   4   0   2  17
  93  88  72  66  37  19  43  72  98  94
  74  12  47  37  91  63  68  26  48  97
   7  81  99   6  72  38  78  76  58  64
  32  77  62  79  12  27  43  68  96  60
  32  13  21  52  54   0  80  69  56   4
  92  47  66   1  48  90  53  14  89  58
  12   5  10  96  75  35  89   6  94  63
  98  76  29  66  34  78  78   6  32  27
  49  38  30  62  23  49   4  80  91  78
  21  46  10  78  75  22  87  38  99  92
  36  42   4  27  70  79  54  42  51  65
  62  86   7  70  10  86  45  37  63  80
  17  31  35   4  36  40  12  74  34  61
  92  44  15  52  15  69   1  99  18   9
  45  53  97  11  65  87  51  46  88  97
  68  34  21  96  31  55  26  22   1  71
  58  38  27  10  51  89  41  46  97  63
   9  72  36  90   2   7  11  79  45  98
  25  79  74  19  68  53  37  73  94  51
  28  96  45  59  30  98  21  66  65  18
  49   3  53  70  30  33  80  36  19   1
  53  53  11  18  66  54  36  61  27  36
   4  96  35  42  73  37  49  12  63  91
   3  24  25  81  53  12  51  28  84  94
  60  47  31  78  78   0   2  92  90  78
  91  59  69  73  56  83  43  94 100  27
  82  45  54  61   8  54  34  93  70  12
  95  14  45  88  60  58  38  59  98  85
  32  95  23   1  84  80  64  25  98  12
  64  69  74  26  10  35  69  72  87  84
  99  10  68  15  61  59  62  70  68 100
   5  18  28  26  86   6  98  58  94  52
  98  17  54  89  77  38  95  14  58   7
  34  33  65   2  69  32  58 100  78  45
  23  39  19   2  87  95  51  96  11  63
  25  15  93  95  64  57   5  31  21   7
  38  95  48   2  69  54   0  29  31  29
  44  52  46  56  82  66  93   5  19  78
  65  98  18  31   7  34  52  16  44  20
  76  23  35  63  95  53  52  33  79  20
  64  73  72  25  71  21  71  52  85  72
  48   9  46  84  78  91  64  65  93  84
   9  95  54  77  86  39  76  23  15   8
  58  61   3  82  72  55   5  72  92  24
  49  88  37   2  30  65  14  88  74  61
  95   9  35   7  43  89  18  10  43  83
  89  31  54  82  45  31  20  81  20  30
  69  83  65  76  36  24  31  10  33  49
   0  92  85  58  48  18  90  18   7  26
  20  22   6  99  34  98  42  50  94   4
  94  84  99  70  98  53  56  74  21  47
  33  26  32  51  68  24  69  75   5  80
  99  39  81  79  33  59  54  93  98  50
  86  10  24  28  76  70 100  90   5  90
  58  44  35  77  48  61  92  52   9  26
  52  41  90  64  18  66  13  34  82  95
  44  61  24   4  63  48  40  78  90  46
  81  34  80  42  79   7  47   9  56  42
  74  64  51  79  54  46   1  10   2  86
   1  52  29  94  38 100  28  44  27  61
  26  43  93  86  70  66  66   4   9   8
  93  82  10  65  88  97  29  58  34  41
  17  56  29  27  76 100  35  18  31  22
  22  13  14  83   5  87  82  73  57  47
  25  62  32  27  78  79  10  57  67  53
  53  95 100   7   8  53   8  56  48   1
  34  69  92  54  96  45  97  48  99  53
   0  49  43  40  43  78  77  73  63  93
  98  87  55  99  76  13  83  76  23   9
  16  45  93  44  32  40  26  70  42  62
  57  57  85  62  26  90  20  27  58  29
   3  16  34  61  28  18   5  26  10  75
  24  96  51  64  15  26  29   4  26  70
  21  29  95   3  24  33  63  43   4  81
  83  89  74  69 100  90  10  60  88  80
  46  24   8   7  18  14  49  40   1  53
  77  67   5  54  40  33  36  39  21   7
  58  32  84  81  56 100   8  77  55  88
   6  63  61  81   7  59  40  57  42  71
  77  24  89   1  75  78  78  61  29  15
   6  78  30  20  71  36   6  72  38  10
  94  73  90  82  53  99  20  59  84  72
  29  59  24  62  53  32  94  78   5  79
  86 100  44  34  46 100  10  32  93  53
  30  90  64  91  60  96  61  10  57  73
  13  88  26  14  70  34  32  84   1  86
  70   6  82   6  48  52  95  50  82  49
  82  27  10  60  48  35   0  97  37  63
  23  41  33  26  15  42  49  11  30  89
  87  23  43  63  65 100   4  26  31  78
  60  29  16  80  58  49  30  61  80  46
  33  66  38  95  27  71  50  63  75  43
  51  57  31  43  40  90  53  29  70  77
  50  72  57  13  57  11  54  85  81  62
  47  29  38  53  88  62  52  60  30  51
  62   3  33  40  14  56  77  22  31  27
  56  79   9  38   0   1  43  68  97  20
  61  52  98  51  62  13  27  36  23  88
  96  30  31  75  89  73  12  46  23  42
  57  50  82  97  33  76  27  82  70  51
  97  97  87  98   3  33  26  22  58  86
  90  13  12  82  12  79  32  11  37  15
  22  83  31   8  12  57  70  74 100  82
  78  43  36  36  79  94  61  47  53  88
  77  60   9  69  88   0  15  29  65  77
  24  28  29  68  28  48  78 100  95  22
